sample_id,collection_date,dilution,name,site_name,sewershed_pop,Influenza_A_num_wells,Influenza_A_gc_g_dry_weight,Influenza_A_gc_g_dry_weight_lci,Influenza_A_gc_g_dry_weight_uci,Influenza_A_gc_g_dry_weight_pmmov,Influenza_A_gc_g_dry_weight_pmmov_lci,Influenza_A_gc_g_dry_weight_pmmov_uci,Influenza_A_gc_g_dry_weight_trimmed5,Influenza_A_gc_g_dry_weight_trimmed5_pmmov
"42-230214","2023-02-14",1,"South, Parker, CO","Parker Water and Sanitation District South Water Reclamation Facility",25000,6,4381.169016625514,2276.731862386832,7500.637214814815,0.0000059003578683726576,0.0000015606888900647551,0.00001024002684668056,1460.3896722085046,0.0000019667859561242193
"42-230215","2023-02-15",1,"South, Parker, CO","Parker Water and Sanitation District South Water Reclamation Facility",25000,6,0,0,0,0,0,0,1460.3896722085046,0.0000019667859561242193
"42-230221","2023-02-21",1,"South, Parker, CO","Parker Water and Sanitation District South Water Reclamation Facility",25000,6,11009.67031829787,7322.9480295035455,15115.28644539007,0.000023967650104947068,0.000014302164866507058,0.00003363313534338708,1460.3896722085046,0.0000019667859561242193
"42-230222","2023-02-22",1,"South, Parker, CO","Parker Water and Sanitation District South Water Reclamation Facility",25000,6,0,0,0,0,0,0,0,0
"42-230223","2023-02-23",1,"South, Parker, CO","Parker Water and Sanitation District South Water Reclamation Facility",25000,6,0,0,0,0,0,0,0,0
"42-230227","2023-02-27",1,"South, Parker, CO","Parker Water and Sanitation District South Water Reclamation Facility",25000,6,0,0,0,0,0,0,0,0
"42-230228","2023-02-28",1,"South, Parker, CO","Parker Water and Sanitation District South Water Reclamation Facility",25000,6,0,0,0,0,0,0,0,0
"42-230301","2023-03-01",1,"South, Parker, CO","Parker Water and Sanitation District South Water Reclamation Facility",25000,6,0,0,0,0,0,0,0,0
"42-230306","2023-03-06",1,"South, Parker, CO","Parker Water and Sanitation District South Water Reclamation Facility",25000,6,0,0,0,0,0,0,0,0
"42-230307","2023-03-07",1,"South, Parker, CO","Parker Water and Sanitation District South Water Reclamation Facility",25000,6,0,0,0,0,0,0,0,0
"31-220403","2022-04-03",1,"Northwest, Orange County, FL","Northwest Water Reclamation Facility",66690,6,0,0,0,0,0,0,7759.203650045663,0.000034352178323613585
"31-220405","2022-04-05",1,"Northwest, Orange County, FL","Northwest Water Reclamation Facility",66690,6,7759.203650045663,3464.0875031963474,12996.429722009132,0.000034352178323613585,0.000006854312014676898,0.00006185004463255027,3879.6018250228317,0.000017176089161806793
"31-220407","2022-04-07",1,"Northwest, Orange County, FL","Northwest Water Reclamation Facility",66690,6,12803.813798831387,8529.081370661246,18313.35839026605,0.000064145267316251,0.00002819703584618545,0.00010009349878631656,4180.6671493803005,0.00002039512099451284
"31-220410","2022-04-10",1,"Northwest, Orange County, FL","Northwest Water Reclamation Facility",66690,6,0,0,0,0,0,0,4180.6671493803005,0.00002039512099451284
"31-220412","2022-04-12",1,"Northwest, Orange County, FL","Northwest Water Reclamation Facility",66690,6,4782.797798095237,2151.713248253968,7639.39723174603,0.000026833184659924933,0.000005736970559569136,0.00004792939876028073,1594.2659326984124,0.000008944394886641645
"31-220414","2022-04-14",1,"Northwest, Orange County, FL","Northwest Water Reclamation Facility",66690,6,0,0,0,0,0,0,0,0
"31-220417","2022-04-17",1,"Northwest, Orange County, FL","Northwest Water Reclamation Facility",66690,4,0,0,0,0,0,0,1193.7323304467352,0.0000035844782283273303
"31-220419","2022-04-19",1,"Northwest, Orange County, FL","Northwest Water Reclamation Facility",66690,6,0,0,0,0,0,0,1193.7323304467352,0.0000035844782283273303
"31-220421","2022-04-21",1,"Northwest, Orange County, FL","Northwest Water Reclamation Facility",66690,6,3581.196991340206,1861.0163650859106,6131.069766597938,0.000010753434684981991,0.000002264853239222598,0.000019242016130741386,2759.9428396530843,0.00001351122345352148
"31-220424","2022-04-24",1,"Northwest, Orange County, FL","Northwest Water Reclamation Facility",66690,6,4698.631527619047,1117.4532519853478,7649.897656263736,0.00003208980277123734,0.0000034667888112732212,0.00006071281673120146,4845.121049948443,0.000024207824377267263
"31-220426","2022-04-26",1,"Northwest, Orange County, FL","Northwest Water Reclamation Facility",66690,1,18979.54682276423,9862.596752303523,32495.13424823848,0.00002978023567558245,0.000007610048624716609,0.00005195042272644829,4845.121049948443,0.000024207824377267263
"31-220428","2022-04-28",1,"Northwest, Orange County, FL","Northwest Water Reclamation Facility",66690,5,6255.534630886076,2309.768762869198,9991.770554599158,0.000034759283070122955,0.000011169251521543537,0.000058349314618702374,6339.768444369432,0.000032209773838980914
"31-220501","2022-05-01",1,"Northwest, Orange County, FL","Northwest Water Reclamation Facility",66690,6,0,0,0,0,0,0,8352.971384321332,0.000022960045277353952
"31-220503","2022-05-03",1,"Northwest, Orange County, FL","Northwest Water Reclamation Facility",66690,6,8065.139174603174,4017.799935661376,12882.198606560845,0.00003665290511444467,0.000012221512060932441,0.0000610842981679569,7687.285960644566,0.00002525093509030803
"31-220505","2022-05-05",1,"Northwest, Orange County, FL","Northwest Water Reclamation Facility",66690,6,10738.240347474746,6620.279466666666,15785.421987878784,0.000004340617086356457,0.0000017419556376319602,0.000006939278535080953,9181.521199507455,0.00003395274423939178
"31-220508","2022-05-08",1,"Northwest, Orange County, FL","Northwest Water Reclamation Facility",66690,5,8741.184076444446,4542.387194666668,13962.031735111113,0.00006086471051737421,0.0000207793902849929,0.00010095003074975551,9181.521199507455,0.00004849315021847604
"31-220510","2022-05-10",1,"Northwest, Orange County, FL","Northwest Water Reclamation Facility",66690,6,17802.935027450978,12522.151656470589,23738.166870588233,0.00010998839303274638,0.00005782725799367472,0.00016214952807181804,9060.560653208986,0.000050551628019509956
"31-220512","2022-05-12",1,"Northwest, Orange County, FL","Northwest Water Reclamation Facility",66690,6,6162.984329824561,2724.2956449122807,9843.936092631579,0.000047961835023609256,0.00001218332094664845,0.00008374034910057006,11415.458879867729,0.00007293831285790996
"31-220515","2022-05-15",1,"Northwest, Orange County, FL","Northwest Water Reclamation Facility",66690,6,7702.257535707764,3268.996057716896,12758.847241643838,0.000042828338517546396,0.000010086945719468,0.00007556973131562479,10556.058964327769,0.00006692618885796734
"31-220517","2022-05-17",1,"Northwest, Orange County, FL","Northwest Water Reclamation Facility",66690,6,28555.94718431372,19362.47419607843,36815.39320784314,0.00019650134110253169,0.00009595299574473366,0.00029704968646032974,7664.535145492533,0.000054116240347532256
"31-220519","2022-05-19",1,"Northwest, Orange County, FL","Northwest Water Reclamation Facility",66690,6,0,0,0,0,0,0,11168.071833257105,0.00009285973773584179
"31-220522","2022-05-22",1,"Northwest, Orange County, FL","Northwest Water Reclamation Facility",66690,6,9128.363570945274,5867.9651852736315,13418.84646208955,0.00007155854750144112,0.000033433884715492323,0.00010968321028738992,14126.757072358532,0.00014408407193083688
"31-220524","2022-05-24",1,"Northwest, Orange County, FL","Northwest Water Reclamation Facility",66690,6,16673.594393118277,11699.161221505372,22891.342004301074,0.0001641923271885378,0.00009088948909026512,0.0002374951652868105,14126.757072358532,0.00015025029156332632
"31-220526","2022-05-26",1,"Northwest, Orange County, FL","Northwest Water Reclamation Facility",66690,5,16578.31325301205,12067.469879518072,22104.417670682727,0.00021500000000000002,0.0001161000000000001,0.00031389999999999993,26514.44893467502,0.00020084748939301283
"31-220529","2022-05-29",1,"Northwest, Orange County, FL","Northwest Water Reclamation Facility",66690,6,46291.43915789474,38603.27235087719,54939.25747368422,0.00022335014099050067,0.00015363273680175075,0.0002930675451792506,30385.16991382973,0.00022833893588572246
"31-220531","2022-05-31",1,"Northwest, Orange County, FL","Northwest Water Reclamation Facility",66690,5,59677.863835151526,45015.49114181819,73298.72593454547,0.00030747154470194563,0.00021537068600396955,0.0003995724033999217,30353.409533794325,0.00022833893588572246
"31-220602","2022-06-02",1,"Northwest, Orange County, FL","Northwest Water Reclamation Facility",66690,6,28190.476190476184,21790.476190476184,35352.38095238095,0.0002466666666666666,0.00016821333333333322,0.00032512000000000003,29230.83071823287,0.00018378512011210302
"31-220605","2022-06-05",1,"Northwest, Orange County, FL","Northwest Water Reclamation Facility",66690,5,11316.30411294118,7274.417901176472,16635.206400000003,0.00008133855267914182,0.00003841840126660645,0.0001242587040916772,18083.427922011546,0.0001302753816225767
"31-220607","2022-06-07",1,"Northwest, Orange County, FL","Northwest Water Reclamation Facility",66690,6,13210.576806327685,9055.762641355932,18476.871448587568,0.00006225500757301708,0.000029651557923922304,0.00009485845722211185,12458.703896166544,0.00006880482859136017
"31-220609","2022-06-09",1,"Northwest, Orange County, FL","Northwest Water Reclamation Facility",66690,6,12849.230769230766,8369.230769230768,18379.487179487176,0.00006282092552192165,0.00003253375582473648,0.00009310809521910681,11344.067182946203,0.00005298686810201145
"31-220612","2022-06-12",1,"Northwest, Orange County, FL","Northwest Water Reclamation Facility",66690,6,9866.666666666666,6057.142857142857,15028.571428571428,0.000033884671211095605,0.000014587201857136452,0.00005318214056505476,10235.923842073338,0.00005298686810201145
"31-220614","2022-06-14",1,"Northwest, Orange County, FL","Northwest Water Reclamation Facility",66690,6,7644.33732063492,3960.2054484656082,11642.44217904762,0.00002036893016548645,0.000008842836514027163,0.000031895023816945736,9023.489028033453,0.000048879981288956136
"31-220616","2022-06-16",1,"Northwest, Orange County, FL","Northwest Water Reclamation Facility",66690,4,7991.874090322581,0,15601.90800688172,0.00009292278137438138,-0.000007065935016506834,0.00019291149776526958,8282.712579356205,0.00003472931617014439
"31-220619","2022-06-19",1,"Northwest, Orange County, FL","Northwest Water Reclamation Facility",66690,6,9211.926327111112,5648.704369777779,14029.924074666671,0.00004993434713385113,0.000016588316638559798,0.00008328037762914246,5212.070470319167,0.00002343442576644586
"31-220621","2022-06-21",1,"Northwest, Orange County, FL","Northwest Water Reclamation Facility",66690,6,0,0,0,0,0,0,2663.958030107527,0.000016644782377950378
"31-220623","2022-06-23",1,"Northwest, Orange County, FL","Northwest Water Reclamation Facility",66690,6,0,0,0,0,0,0,0,0
"31-220626","2022-06-26",1,"Northwest, Orange County, FL","Northwest Water Reclamation Facility",66690,6,0,0,0,0,0,0,0,0
"31-220628","2022-06-28",1,"Northwest, Orange County, FL","Northwest Water Reclamation Facility",66690,6,0,0,0,0,0,0,0,0
"31-220630","2022-06-30",1,"Northwest, Orange County, FL","Northwest Water Reclamation Facility",66690,5,0,0,0,0,0,0,0,0
"31-220703","2022-07-03",1,"Northwest, Orange County, FL","Northwest Water Reclamation Facility",66690,6,5557.6458014814825,2742.434540740741,8877.033988148149,0.00003680428890980161,0.000005352906127355507,0.00006825567169224771,0,0
"31-220705","2022-07-05",1,"Northwest, Orange County, FL","Northwest Water Reclamation Facility",66690,6,0,0,0,0,0,0,0,0
"31-220707","2022-07-07",1,"Northwest, Orange County, FL","Northwest Water Reclamation Facility",66690,6,0,0,0,0,0,0,0,0
"31-220710","2022-07-10",1,"Northwest, Orange County, FL","Northwest Water Reclamation Facility",66690,6,0,0,0,0,0,0,0,0
"31-220712","2022-07-12",1,"Northwest, Orange County, FL","Northwest Water Reclamation Facility",66690,6,0,0,0,0,0,0,0,0
"31-220714","2022-07-14",1,"Northwest, Orange County, FL","Northwest Water Reclamation Facility",66690,6,0,0,0,0,0,0,0,0
"31-220717","2022-07-17",1,"Northwest, Orange County, FL","Northwest Water Reclamation Facility",66690,4,0,0,0,0,0,0,0,0
"31-220719","2022-07-19",1,"Northwest, Orange County, FL","Northwest Water Reclamation Facility",66690,6,0,0,0,0,0,0,0,0
"31-220721","2022-07-21",1,"Northwest, Orange County, FL","Northwest Water Reclamation Facility",66690,6,0,0,0,0,0,0,0,0
"31-220724","2022-07-24",1,"Northwest, Orange County, FL","Northwest Water Reclamation Facility",66690,6,0,0,0,0,0,0,0,0
"31-220726","2022-07-26",1,"Northwest, Orange County, FL","Northwest Water Reclamation Facility",66690,6,0,0,0,0,0,0,0,0
"31-220728","2022-07-28",1,"Northwest, Orange County, FL","Northwest Water Reclamation Facility",66690,5,0,0,0,0,0,0,0,0
"31-220731","2022-07-31",1,"Northwest, Orange County, FL","Northwest Water Reclamation Facility",66690,6,0,0,0,0,0,0,0,0
"31-220802","2022-08-02",1,"Northwest, Orange County, FL","Northwest Water Reclamation Facility",66690,6,0,0,0,0,0,0,0,0
"31-220804","2022-08-04",1,"Northwest, Orange County, FL","Northwest Water Reclamation Facility",66690,6,0,0,0,0,0,0,0,0
"31-220807","2022-08-07",1,"Northwest, Orange County, FL","Northwest Water Reclamation Facility",66690,6,0,0,0,0,0,0,0,0
"31-220809","2022-08-09",1,"Northwest, Orange County, FL","Northwest Water Reclamation Facility",66690,6,0,0,0,0,0,0,0,0
"31-220811","2022-08-11",1,"Northwest, Orange County, FL","Northwest Water Reclamation Facility",66690,6,0,0,0,0,0,0,0,0
"31-220814","2022-08-14",1,"Northwest, Orange County, FL","Northwest Water Reclamation Facility",66690,6,0,0,0,0,0,0,0,0
"31-220816","2022-08-16",1,"Northwest, Orange County, FL","Northwest Water Reclamation Facility",66690,6,0,0,0,0,0,0,0,0
"31-220818","2022-08-18",1,"Northwest, Orange County, FL","Northwest Water Reclamation Facility",66690,6,0,0,0,0,0,0,0,0
"31-220821","2022-08-21",1,"Northwest, Orange County, FL","Northwest Water Reclamation Facility",66690,6,0,0,0,0,0,0,0,0
"31-220823","2022-08-23",1,"Northwest, Orange County, FL","Northwest Water Reclamation Facility",66690,6,0,0,0,0,0,0,0,0
"31-220825","2022-08-25",1,"Northwest, Orange County, FL","Northwest Water Reclamation Facility",66690,6,0,0,0,0,0,0,0,0
"31-220828","2022-08-28",1,"Northwest, Orange County, FL","Northwest Water Reclamation Facility",66690,6,0,0,0,0,0,0,0,0
"31-220830","2022-08-30",1,"Northwest, Orange County, FL","Northwest Water Reclamation Facility",66690,6,0,0,0,0,0,0,0,0
"31-220901","2022-09-01",1,"Northwest, Orange County, FL","Northwest Water Reclamation Facility",66690,6,0,0,0,0,0,0,0,0
"31-220904","2022-09-04",1,"Northwest, Orange County, FL","Northwest Water Reclamation Facility",66690,6,0,0,0,0,0,0,0,0
"31-220906","2022-09-06",1,"Northwest, Orange County, FL","Northwest Water Reclamation Facility",66690,6,0,0,0,0,0,0,0,0
"31-220908","2022-09-08",1,"Northwest, Orange County, FL","Northwest Water Reclamation Facility",66690,6,0,0,0,0,0,0,0,0
"31-220911","2022-09-11",1,"Northwest, Orange County, FL","Northwest Water Reclamation Facility",66690,6,0,0,0,0,0,0,0,0
"31-220913","2022-09-13",1,"Northwest, Orange County, FL","Northwest Water Reclamation Facility",66690,6,0,0,0,0,0,0,0,0
"31-220915","2022-09-15",1,"Northwest, Orange County, FL","Northwest Water Reclamation Facility",66690,6,0,0,0,0,0,0,0,0
"31-220918","2022-09-18",1,"Northwest, Orange County, FL","Northwest Water Reclamation Facility",66690,6,0,0,0,0,0,0,0,0
